@RELATION svm_affect
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {negative,neutral,positive}

@DATA
0.120653,0.040712,2.957429,0.199755,0.189405,0.662729,0.024040,0.177044,-31.261898,2.494900,0.194252,-0.138986,-0.351539,0.178127,0.087391,0.204549,0.072317,0.060070,-0.081677,-0.098242,-0.139286,0.030344,0.008082,0.021415,0.014066,0.020945,0.004284,0.018049,0.001124,0.003394,0.009941,0.048352,0.010655,0.026403,0.122259,0.068159,0.353732,0.117920,0.036212,0.767143,0.021202,0.202951,3.936582,1.247456,0.670864,0.534822,0.498135,0.514352,0.353082,0.290805,0.298003,0.263326,0.274881,0.314815,0.266876,0.041356,0.014107,0.023645,0.018544,0.027601,0.006352,0.026445,0.001436,0.005228,0.016710,0.043212,0.018895,0.014669,positive
0.105604,0.023610,2.900355,0.177286,0.202169,0.484992,0.022119,0.130160,-29.991829,2.989099,0.341852,-0.136159,-0.244261,0.240279,0.051056,0.106201,0.101134,0.075319,0.020522,-0.014060,-0.128934,0.021858,0.007843,0.035313,0.009931,0.037434,0.011245,0.035264,0.002650,0.006573,0.020039,0.028596,0.006239,0.026600,0.106386,0.029057,0.422489,0.090211,0.038057,0.602678,0.018487,0.166437,3.404858,0.844941,0.662847,0.524708,0.392762,0.358901,0.234688,0.230254,0.253141,0.209464,0.254180,0.257850,0.271135,0.030776,0.014570,0.031717,0.012783,0.033893,0.014815,0.027540,0.003749,0.008796,0.022018,0.026395,0.008239,0.011481,positive
0.070613,0.027848,2.969747,0.182613,0.196942,0.386929,0.040330,0.135950,-28.425532,2.872835,0.357678,-0.234728,-0.292779,0.239817,0.023848,0.205164,0.087987,0.041901,-0.125488,-0.002745,-0.010779,0.016372,0.008284,0.010884,0.014043,0.027909,0.012421,0.024197,0.000776,0.004426,0.019169,0.063680,0.006745,0.033646,0.078835,0.046413,0.416678,0.132322,0.059714,0.507025,0.053120,0.195471,4.973410,1.146576,0.830837,0.482507,0.512332,0.411107,0.330733,0.342328,0.281602,0.311981,0.303551,0.295568,0.297203,0.024484,0.015154,0.012414,0.027087,0.040449,0.020133,0.034265,0.001601,0.007107,0.032265,0.057886,0.012391,0.011147,positive
0.099904,0.086954,3.041265,0.171974,0.180022,0.417194,0.029405,0.121823,-27.265171,2.397517,0.103444,-0.513674,-0.067345,0.014067,-0.069610,0.007248,0.022369,-0.086283,-0.322073,-0.061274,-0.101521,0.022877,0.007646,0.023286,0.016295,0.018591,0.004911,0.010099,0.001824,0.005750,0.016623,0.057722,0.005646,0.030492,0.129284,0.127050,0.297721,0.119135,0.043754,0.531113,0.036291,0.179543,4.939279,1.173615,1.055915,0.614256,0.442816,0.379083,0.373714,0.300951,0.369047,0.360417,0.326936,0.376543,0.318928,0.033576,0.013211,0.032925,0.026768,0.033314,0.008111,0.016369,0.003665,0.009985,0.028157,0.043685,0.009005,0.013186,positive
0.084715,0.051463,2.946187,0.169910,0.190140,0.534685,0.017867,0.133406,-29.735215,2.670378,-0.124629,-0.403209,-0.016264,-0.087856,-0.061594,0.068426,-0.174471,-0.124192,-0.100510,0.099708,-0.053182,0.015230,0.007135,0.016887,0.009317,0.014671,0.014564,0.014122,0.003385,0.008574,0.015640,0.060860,0.004919,0.025723,0.075744,0.068897,0.410247,0.083159,0.031875,0.479016,0.011072,0.152198,4.060649,0.900570,0.814926,0.408519,0.488181,0.281999,0.358994,0.287655,0.276821,0.256647,0.231436,0.244205,0.281171,0.024304,0.016370,0.014411,0.012115,0.016935,0.023013,0.015493,0.005987,0.011088,0.013655,0.034553,0.006856,0.009340,positive
0.070967,0.040146,3.019465,0.168102,0.210761,0.414455,0.021482,0.087432,-31.826113,3.022280,0.034244,-0.217747,0.031394,0.140209,0.022300,-0.002113,-0.123544,-0.055475,-0.138906,-0.029605,-0.061225,0.013559,0.006494,0.048642,0.023155,0.044003,0.009161,0.042615,0.003469,0.007331,0.011593,0.028267,0.003446,0.030850,0.045507,0.050898,0.229323,0.054692,0.035193,0.382802,0.016455,0.090853,3.605891,0.683436,0.915997,0.567081,0.493241,0.399478,0.391416,0.271119,0.312207,0.387170,0.346065,0.298186,0.287674,0.019092,0.009421,0.047533,0.032975,0.050231,0.010086,0.031521,0.006295,0.008769,0.012083,0.023604,0.004172,0.015433,positive
0.101783,0.057112,3.019439,0.182336,0.209880,0.448068,0.017168,0.136750,-30.103488,2.944201,0.058412,-0.373270,-0.006476,-0.074941,0.035169,-0.038532,-0.104936,-0.067563,-0.194203,0.026834,-0.098768,0.016720,0.003671,0.028031,0.017145,0.028755,0.012073,0.017525,0.002432,0.004356,0.010696,0.056093,0.005268,0.026619,0.111231,0.082689,0.254381,0.096742,0.043519,0.472456,0.010869,0.178265,3.744278,0.763125,0.777192,0.415432,0.459491,0.295685,0.285042,0.242294,0.289010,0.322634,0.266797,0.299869,0.249865,0.022450,0.006783,0.030048,0.020112,0.027684,0.016143,0.017526,0.004152,0.004971,0.012242,0.027066,0.008463,0.009050,positive
0.115791,0.049341,2.892252,0.194626,0.206797,0.533576,0.016936,0.167975,-30.379335,2.747391,0.264136,-0.354355,-0.213301,-0.045295,-0.057123,0.089969,0.079249,-0.028721,-0.180562,-0.025844,-0.125440,0.022766,0.006897,0.021487,0.015787,0.020320,0.008837,0.014674,0.002225,0.003403,0.011694,0.062111,0.005715,0.028239,0.130885,0.091853,0.426820,0.106459,0.041869,0.551736,0.011509,0.204271,3.891179,0.913163,0.692182,0.381815,0.344731,0.287751,0.331393,0.272059,0.329276,0.258856,0.264568,0.283343,0.312614,0.028225,0.010199,0.024938,0.022285,0.028391,0.013295,0.014525,0.004579,0.004324,0.016230,0.030652,0.006715,0.010289,positive
0.059858,0.075463,3.022309,0.150976,0.186671,0.340616,0.025842,0.093846,-28.799839,2.927825,0.058167,-0.436416,-0.102166,-0.159573,0.110500,0.108099,-0.080771,0.016335,-0.089358,-0.020263,-0.108149,0.015040,0.005313,0.018681,0.014946,0.021372,0.007823,0.010195,0.003535,0.004536,0.017973,0.066770,0.006474,0.031573,0.064654,0.114690,0.337206,0.078945,0.041166,0.443462,0.027989,0.123081,5.461329,0.889718,0.920576,0.657742,0.411096,0.354671,0.374049,0.372243,0.327316,0.317270,0.367618,0.294797,0.257565,0.023487,0.009867,0.027274,0.026424,0.038756,0.012072,0.017037,0.011520,0.008020,0.024951,0.055351,0.010893,0.012895,positive
0.084124,0.039093,2.978245,0.157220,0.181214,0.317942,0.029119,0.101674,-30.129036,2.777908,-0.001136,-0.376163,-0.068515,-0.034072,0.021876,0.004723,-0.089033,0.040665,-0.094595,0.063254,-0.056096,0.016134,0.005459,0.013455,0.012230,0.021724,0.014929,0.011949,0.002097,0.005693,0.012666,0.071630,0.006772,0.032373,0.112349,0.053974,0.395776,0.100308,0.041205,0.393787,0.043417,0.144055,3.949417,0.837347,0.738003,0.667128,0.460272,0.281297,0.311061,0.345653,0.360355,0.324628,0.318551,0.314616,0.274976,0.023724,0.008997,0.017204,0.016639,0.034980,0.028337,0.021921,0.006447,0.011074,0.020108,0.041472,0.010825,0.011798,positive
0.152738,0.053570,2.943651,0.216775,0.204813,0.620973,0.019792,0.163152,-30.459641,2.304631,0.092108,-0.368056,-0.089121,-0.088881,0.064928,-0.045453,-0.007252,0.000916,-0.026132,0.022337,-0.093093,0.026325,0.005318,0.022743,0.008454,0.021836,0.012474,0.028528,0.005632,0.006156,0.015746,0.032482,0.009082,0.023153,0.167483,0.072711,0.475459,0.129644,0.040035,0.642005,0.015294,0.204975,4.769285,1.207487,0.790577,0.609719,0.506410,0.327900,0.297119,0.293111,0.332766,0.251609,0.298013,0.346221,0.257379,0.036150,0.007924,0.023500,0.008481,0.021214,0.023057,0.029289,0.008220,0.009501,0.018374,0.038084,0.016043,0.014255,positive
0.107760,0.081543,3.036094,0.184301,0.198064,0.493743,0.017534,0.140187,-29.732991,2.695752,-0.216137,-0.352245,-0.082127,0.047207,0.067741,-0.086597,-0.147529,-0.108610,-0.230840,0.006110,0.001980,0.016057,0.008064,0.028564,0.029370,0.025461,0.016832,0.020502,0.003605,0.004823,0.016656,0.030530,0.004271,0.022057,0.095821,0.097414,0.313050,0.079474,0.038081,0.390991,0.009972,0.141827,4.052006,0.712492,0.701224,0.395219,0.428736,0.341073,0.304077,0.321072,0.296526,0.309817,0.277789,0.311503,0.240513,0.017148,0.011829,0.024711,0.021986,0.020907,0.029627,0.016934,0.008148,0.005013,0.022260,0.022090,0.004818,0.009024,positive
0.093852,0.077642,2.949667,0.179829,0.205189,0.458142,0.017440,0.121641,-30.457314,2.835812,-0.505748,-0.375873,0.177966,0.045509,-0.008168,-0.126125,-0.160721,-0.168871,-0.116076,-0.059506,-0.114844,0.016106,0.006110,0.019144,0.015901,0.023915,0.017877,0.014118,0.004509,0.005718,0.008243,0.053209,0.004541,0.025851,0.099533,0.119599,0.411083,0.087571,0.026566,0.441606,0.013089,0.148214,4.041014,0.829521,0.654464,0.435583,0.540078,0.290766,0.266889,0.333660,0.306208,0.290065,0.302308,0.280209,0.285725,0.026796,0.010848,0.017643,0.018939,0.022920,0.036283,0.013240,0.011684,0.009888,0.008096,0.025555,0.004657,0.011407,positive
0.112951,0.056557,2.803420,0.199402,0.201888,0.536889,0.026565,0.140287,-27.235244,2.758761,-0.317477,-0.486122,-0.150421,-0.152152,-0.029618,-0.100095,-0.005421,-0.061033,-0.194501,0.051675,-0.085120,0.021768,0.008415,0.014641,0.011801,0.020037,0.018074,0.019573,0.002853,0.008438,0.014955,0.042557,0.011435,0.025725,0.117712,0.080163,0.553409,0.117662,0.056045,0.614314,0.032491,0.180626,4.426465,1.038512,0.751599,0.429773,0.461613,0.366862,0.348056,0.351571,0.374791,0.318479,0.270537,0.299444,0.323271,0.028462,0.013491,0.018480,0.015466,0.028079,0.024808,0.027083,0.005093,0.012216,0.019698,0.039605,0.019127,0.012555,positive
0.113300,0.043863,2.728213,0.191901,0.200120,0.528497,0.024734,0.140505,-27.294557,2.717736,0.359118,-0.548682,-0.195808,-0.044530,-0.087067,-0.108445,-0.201602,-0.140974,-0.148899,-0.030466,-0.149667,0.018017,0.005618,0.032133,0.026027,0.038160,0.022173,0.023683,0.006400,0.008606,0.014708,0.017675,0.005908,0.025428,0.105407,0.060661,0.580053,0.100459,0.045755,0.570015,0.015534,0.165092,4.413878,1.084191,0.906641,0.550415,0.452879,0.311748,0.360575,0.326046,0.372799,0.300183,0.347779,0.376992,0.313034,0.025713,0.008650,0.030556,0.028435,0.042742,0.038192,0.023282,0.015677,0.011433,0.018723,0.019820,0.010532,0.012571,positive
0.154276,0.042189,2.906334,0.229007,0.200628,0.702606,0.019094,0.196917,-30.665116,2.274619,0.074437,-0.229120,0.005704,0.080413,0.011145,-0.069750,-0.023967,-0.039972,-0.191141,0.027306,0.014615,0.012806,0.005992,0.034177,0.018001,0.029833,0.013158,0.024470,0.004838,0.010279,0.010381,0.026621,0.003819,0.022988,0.135277,0.057723,0.423228,0.116247,0.038228,0.654736,0.013957,0.208151,4.473796,1.051435,0.808761,0.642171,0.420335,0.435632,0.412004,0.387588,0.265329,0.322568,0.360300,0.329046,0.338005,0.019637,0.012832,0.035439,0.028250,0.028488,0.019422,0.024157,0.013900,0.014747,0.013620,0.029058,0.005786,0.012512,positive
0.100726,0.064846,2.850155,0.175826,0.186054,0.481061,0.031237,0.134425,-27.504218,2.862564,0.028562,-0.502979,-0.167279,-0.104604,-0.138350,-0.151456,-0.122591,-0.117722,-0.125470,0.089087,-0.061183,0.017337,0.006330,0.015239,0.013590,0.019873,0.020793,0.020177,0.005977,0.008178,0.014347,0.051449,0.006435,0.029403,0.131967,0.099811,0.517356,0.126435,0.049494,0.646485,0.030401,0.190608,4.761988,1.035605,0.898853,0.657283,0.461124,0.355151,0.412064,0.300629,0.411233,0.325162,0.379973,0.367508,0.296196,0.027285,0.013227,0.026202,0.022758,0.028691,0.036967,0.030611,0.014610,0.018075,0.018420,0.047856,0.009196,0.013923,positive
0.099937,0.041689,2.772312,0.180200,0.204076,0.359170,0.022282,0.115354,-29.301659,2.945106,0.216257,-0.429716,-0.346012,-0.201817,-0.177304,-0.083588,-0.108746,-0.001047,-0.096240,-0.008776,-0.109965,0.023152,0.006909,0.022058,0.014957,0.033898,0.018433,0.022967,0.002658,0.010616,0.015351,0.038067,0.008482,0.025686,0.108743,0.072541,0.515537,0.086771,0.040126,0.343051,0.013737,0.146424,3.597602,0.615728,0.678955,0.481361,0.334513,0.291880,0.324179,0.284800,0.300988,0.296717,0.320361,0.283653,0.279911,0.031507,0.008698,0.017805,0.019356,0.031944,0.023420,0.022945,0.006556,0.017688,0.015475,0.029438,0.010440,0.010578,positive
0.057927,0.025153,3.073633,0.141276,0.176830,0.281479,0.039351,0.091948,-28.803494,2.830469,0.273430,-0.355524,-0.323200,-0.131114,-0.129038,0.091132,0.002608,0.076571,0.044889,0.014894,-0.025747,0.015669,0.009643,0.007976,0.008268,0.010363,0.010927,0.012726,0.001012,0.006438,0.021401,0.075561,0.008487,0.032013,0.060706,0.032074,0.315063,0.084999,0.047875,0.389309,0.051903,0.114558,4.240247,1.243149,0.988684,0.588970,0.612362,0.360027,0.382479,0.332344,0.335022,0.294490,0.307998,0.298049,0.230713,0.026853,0.016050,0.011606,0.017578,0.018987,0.021962,0.021466,0.002577,0.010280,0.031978,0.055538,0.015743,0.010041,positive
0.090457,0.015478,2.857140,0.170833,0.190615,0.503165,0.022579,0.106625,-29.999609,2.957377,-0.455056,-0.263271,-0.090846,-0.074956,-0.034509,0.116887,-0.163446,0.042910,0.153595,-0.060436,-0.000830,0.014954,0.009996,0.021899,0.010426,0.019661,0.025549,0.031556,0.008281,0.009578,0.012723,0.030807,0.016756,0.024236,0.045193,0.026141,0.558610,0.066958,0.060522,0.361390,0.016171,0.091895,4.130823,0.830823,1.256519,0.426982,0.480583,0.303383,0.309146,0.341911,0.359981,0.223045,0.263487,0.297653,0.239097,0.020689,0.011911,0.020026,0.009608,0.019222,0.038118,0.026360,0.012789,0.010417,0.015076,0.031225,0.028315,0.010796,positive
0.083552,0.016869,2.972298,0.194736,0.224072,0.376818,0.023184,0.070646,-30.852365,2.906140,0.332793,-0.074188,-0.128135,-0.106522,-0.206627,0.022743,0.036544,-0.051899,0.003405,-0.066836,-0.033434,0.028867,0.008933,0.042138,0.013461,0.019628,0.012688,0.026450,0.003347,0.005162,0.020742,0.039222,0.005700,0.030103,0.066719,0.025791,0.384580,0.093464,0.070088,0.328809,0.016739,0.088800,5.525400,0.818584,1.131174,0.790043,0.416807,0.351992,0.343216,0.296140,0.327861,0.284439,0.216491,0.330629,0.328518,0.036788,0.012750,0.044718,0.017703,0.019098,0.019306,0.030111,0.007691,0.007521,0.039308,0.034461,0.008285,0.013065,positive
0.114972,0.014962,2.948522,0.200967,0.210420,0.656266,0.027620,0.164490,-29.607207,2.849767,0.208340,-0.309609,-0.086063,-0.167631,0.024393,0.140381,0.089235,0.064743,0.010260,0.020749,-0.031337,0.013295,0.012007,0.033309,0.015850,0.022053,0.014442,0.030537,0.001499,0.005694,0.018436,0.030267,0.009662,0.024661,0.114318,0.024756,0.356698,0.107023,0.052481,0.793668,0.022621,0.212738,4.303110,0.932988,0.874874,0.648609,0.513141,0.366228,0.264139,0.295585,0.351368,0.202946,0.234012,0.278902,0.243744,0.017037,0.026210,0.038866,0.025570,0.021737,0.019543,0.040321,0.002374,0.008371,0.017212,0.026752,0.016953,0.013594,positive
0.125700,0.018928,2.826813,0.201082,0.214580,0.480654,0.019327,0.126192,-30.465330,2.813235,0.479690,-0.053210,-0.401425,-0.251300,-0.123195,0.062725,0.113445,0.159351,-0.084339,-0.118341,-0.031759,0.017431,0.009130,0.030277,0.018740,0.020804,0.013675,0.029565,0.001297,0.009011,0.023704,0.033413,0.010539,0.023009,0.124743,0.033556,0.440694,0.110556,0.042914,0.567253,0.012607,0.175493,3.514628,1.190711,0.655939,0.475192,0.447585,0.309320,0.303651,0.291321,0.319736,0.253836,0.299091,0.254212,0.235601,0.024093,0.012905,0.032561,0.018358,0.018221,0.018450,0.026341,0.002809,0.013804,0.028496,0.025734,0.013166,0.010445,positive
0.038517,0.019357,3.098167,0.110596,0.171904,0.179023,0.024255,0.052156,-30.515818,2.983283,0.333594,0.101701,0.042743,-0.119663,-0.086549,0.025493,-0.040621,0.108191,0.108957,0.091310,0.021912,0.007025,0.005354,0.014113,0.007591,0.015538,0.010714,0.017491,0.000728,0.007521,0.011009,0.089568,0.004994,0.033908,0.052965,0.026888,0.279752,0.055723,0.033417,0.272696,0.030507,0.076074,3.153640,0.695115,0.699087,0.433690,0.401160,0.263887,0.220906,0.261437,0.289170,0.174282,0.195140,0.178802,0.154234,0.011405,0.008718,0.017962,0.011486,0.020486,0.019936,0.024682,0.001796,0.012965,0.012593,0.044114,0.012133,0.009692,positive
0.102744,0.020046,2.843803,0.190305,0.208353,0.473334,0.026559,0.121537,-29.641743,2.961892,0.414156,-0.204550,-0.307284,-0.215019,-0.099201,0.044865,0.053701,0.155015,0.176336,0.052429,-0.008694,0.017139,0.008483,0.026948,0.009729,0.022768,0.011699,0.033987,0.001429,0.010845,0.024862,0.033262,0.010008,0.027395,0.099651,0.032962,0.552911,0.104127,0.055228,0.622271,0.019682,0.154622,4.669003,1.036052,0.776698,0.621947,0.555455,0.422046,0.262661,0.274148,0.295991,0.236102,0.221374,0.239804,0.236282,0.023427,0.019414,0.040245,0.013842,0.025090,0.021522,0.041953,0.002243,0.017376,0.030563,0.031910,0.015141,0.013953,positive
0.103025,0.017007,3.032635,0.208425,0.233304,0.493682,0.015078,0.102417,-33.152019,2.819428,0.544124,-0.019404,-0.356226,-0.157122,-0.100753,-0.014647,-0.005592,-0.006568,0.062929,0.096668,0.001876,0.016188,0.009792,0.029406,0.008151,0.035324,0.009709,0.037316,0.002498,0.007608,0.017719,0.036653,0.007792,0.024185,0.080452,0.030347,0.256572,0.073089,0.038206,0.498727,0.009940,0.125460,3.959388,0.653427,0.759728,0.378744,0.360638,0.322713,0.174847,0.217284,0.280856,0.195001,0.258543,0.182130,0.182566,0.015047,0.018446,0.020585,0.008842,0.020041,0.011745,0.034876,0.004706,0.007243,0.014359,0.030991,0.011652,0.008632,positive
0.102159,0.018287,3.015773,0.190517,0.215824,0.451553,0.017079,0.113563,-30.817395,2.979243,0.053119,-0.128536,-0.204673,-0.114487,-0.173770,0.047446,-0.085079,0.017805,0.074984,0.001327,-0.000458,0.019989,0.008396,0.031284,0.018239,0.024682,0.012774,0.027576,0.002580,0.008492,0.014303,0.034602,0.010059,0.022265,0.077833,0.023061,0.301318,0.074212,0.037981,0.441576,0.010361,0.119136,3.086357,0.624274,0.692468,0.383288,0.357982,0.203164,0.211479,0.209297,0.248263,0.150651,0.189541,0.184813,0.198725,0.022867,0.015508,0.021017,0.016202,0.019789,0.020188,0.017217,0.005427,0.010493,0.015571,0.018964,0.015161,0.008647,positive
0.093582,0.022688,2.940629,0.181120,0.199613,0.435177,0.022157,0.109611,-29.389148,3.004646,-0.352462,-0.343989,-0.146295,-0.255631,-0.024707,0.168809,-0.040921,0.092443,0.089115,-0.040165,-0.010559,0.016133,0.012664,0.030027,0.012995,0.025387,0.008775,0.035826,0.004321,0.007512,0.019281,0.027372,0.015077,0.025925,0.088794,0.030810,0.337871,0.099903,0.054275,0.429156,0.016047,0.131448,4.907300,0.819578,0.918764,0.590216,0.501911,0.387605,0.278552,0.321878,0.339843,0.296290,0.239041,0.236691,0.231630,0.029473,0.020921,0.034312,0.013331,0.024294,0.008163,0.045736,0.008189,0.008993,0.023898,0.028461,0.023283,0.012337,positive
0.034814,0.017103,3.068760,0.125043,0.179098,0.180784,0.052909,0.051729,-29.910685,3.019855,0.136290,-0.227338,-0.133190,-0.032510,-0.058993,0.002483,-0.060651,0.077386,0.007321,0.018239,0.018445,0.009487,0.005676,0.017396,0.010086,0.016537,0.009326,0.015502,0.001852,0.007041,0.011362,0.083855,0.006303,0.032430,0.032888,0.026227,0.314407,0.068252,0.045518,0.248082,0.075144,0.061646,4.172779,0.797507,0.869036,0.514858,0.510539,0.271629,0.343669,0.271225,0.341072,0.236598,0.279463,0.225068,0.225863,0.015642,0.011423,0.022131,0.015035,0.023496,0.012175,0.021463,0.003866,0.012675,0.019171,0.055437,0.011365,0.010755,positive
0.097028,0.009168,2.743531,0.187016,0.206817,0.454962,0.021691,0.119091,-30.020337,2.842301,0.306795,-0.256774,-0.443231,-0.070477,-0.125610,0.119027,0.003300,0.064095,0.001841,-0.056630,-0.059667,0.020634,0.010174,0.035860,0.012409,0.021319,0.009825,0.033499,0.001914,0.008604,0.019168,0.028140,0.008757,0.023959,0.083891,0.015244,0.440265,0.094405,0.055889,0.530894,0.015402,0.150252,4.353101,0.941525,0.908612,0.581006,0.533836,0.361440,0.315711,0.285985,0.339269,0.257217,0.309319,0.247078,0.253470,0.024579,0.014746,0.039079,0.013361,0.021451,0.011818,0.036740,0.002934,0.010885,0.018021,0.026784,0.013151,0.011129,positive
0.115373,0.015959,2.997555,0.211408,0.222825,0.581632,0.016238,0.131056,-31.738165,2.385811,0.251869,-0.122662,-0.096532,-0.079030,-0.151103,-0.113514,-0.229111,-0.071078,0.078679,-0.017051,-0.016523,0.017285,0.007573,0.026767,0.009881,0.025181,0.013493,0.031024,0.002379,0.004149,0.012956,0.050704,0.009719,0.026529,0.088633,0.024777,0.268356,0.077346,0.038659,0.498030,0.010124,0.125752,3.632442,0.833584,0.742104,0.454106,0.482118,0.277998,0.238157,0.274882,0.314530,0.224555,0.198012,0.243272,0.257110,0.024456,0.009719,0.026952,0.008036,0.024932,0.016464,0.035219,0.003911,0.004524,0.020233,0.027699,0.019088,0.012158,positive
0.094414,0.012907,2.898273,0.177982,0.198271,0.452879,0.024141,0.127200,-29.534439,3.054167,0.542135,-0.221571,-0.492237,-0.016295,-0.156454,0.040841,0.033226,0.042793,0.021848,0.042776,0.055101,0.009179,0.005266,0.029680,0.023819,0.034274,0.011039,0.030113,0.000846,0.010734,0.019348,0.025803,0.010725,0.024361,0.098401,0.018222,0.422979,0.094814,0.050694,0.620349,0.015355,0.164741,3.573685,1.005808,0.639658,0.488701,0.515067,0.344661,0.291628,0.283394,0.279785,0.275073,0.250316,0.187150,0.184101,0.013751,0.008951,0.026636,0.032671,0.037288,0.013833,0.030263,0.000956,0.017023,0.019512,0.025315,0.017048,0.011738,positive
0.108584,0.006756,2.793665,0.198205,0.218479,0.539118,0.020126,0.132479,-31.479859,2.849657,0.340375,-0.067352,-0.178612,-0.009840,-0.146391,0.011826,-0.063458,0.062091,0.015958,0.050134,-0.045986,0.019088,0.006818,0.033684,0.020304,0.034549,0.010244,0.027220,0.002603,0.007758,0.022208,0.021980,0.009681,0.023748,0.098828,0.016864,0.505683,0.092682,0.043422,0.555774,0.013830,0.156388,3.487792,0.912287,0.740757,0.462701,0.544260,0.333064,0.305168,0.262920,0.282806,0.242509,0.252327,0.264917,0.249441,0.027759,0.012259,0.032863,0.019342,0.030964,0.015474,0.025013,0.004573,0.009695,0.026732,0.016647,0.013748,0.010786,positive
0.109074,0.037379,3.043839,0.196557,0.204374,0.998342,0.010260,0.164750,-23.790957,2.030616,-0.223775,0.167639,-0.238222,-0.118858,-0.170888,0.045561,-0.074119,-0.157495,-0.290840,-0.117867,-0.276512,0.036784,0.017019,0.042607,0.032527,0.021958,0.007562,0.021210,0.002898,0.006318,0.009556,0.012657,0.007311,0.024324,0.038598,0.035888,0.295073,0.039761,0.022043,0.435901,0.007592,0.070356,1.333676,0.675597,0.484485,0.459173,0.451145,0.444734,0.253273,0.288860,0.249024,0.210053,0.254389,0.261561,0.251983,0.034935,0.019190,0.032278,0.037386,0.017716,0.006940,0.017193,0.003156,0.012301,0.007827,0.011861,0.006446,0.009391,positive
0.151205,0.025315,3.099846,0.250177,0.224583,1.018607,0.009760,0.260047,-24.206680,2.157126,0.117374,-0.182628,-0.333462,0.021773,0.030585,-0.136720,-0.284766,0.008689,-0.205758,0.111440,0.138870,0.006832,0.003515,0.027724,0.036259,0.050756,0.019787,0.016878,0.007782,0.005072,0.010506,0.013219,0.004711,0.024311,0.122188,0.022056,0.202758,0.099158,0.040612,0.561973,0.004782,0.222312,1.803165,0.479971,0.517501,0.275516,0.351961,0.276708,0.353270,0.228717,0.250363,0.224364,0.200708,0.223281,0.130983,0.006362,0.004436,0.045957,0.037611,0.041796,0.025065,0.013900,0.017790,0.004862,0.010733,0.009995,0.006259,0.013360,positive
